date,msg_count,unique_senders,avg_msg_length,emoji_count,media_count,reaction_count,night_ratio,evening_ratio,label
2022-09-11,31.0,7.0,18.0,1.0,3.0,5.0,0.0,0.8064516129032258,Quiet day
2022-09-12,37.0,9.0,28.60606060606061,5.0,4.0,4.0,0.0,0.1891891891891892,Quiet day
2022-09-13,88.0,10.0,21.64102564102564,32.0,10.0,9.0,0.034090909090909,0.3181818181818182,Regular day
2022-09-14,14.0,5.0,20.692307692307693,0.0,1.0,1.0,0.1428571428571428,0.8571428571428571,Quiet day
2022-09-15,3.0,3.0,65.0,0.0,2.0,0.0,0.0,0.6666666666666666,Quiet day
2022-09-16,8.0,6.0,20.8,1.0,3.0,1.0,0.5,0.375,Nocne wydarzenia
2022-09-17,11.0,5.0,39.125,0.0,2.0,3.0,0.0,0.0,Quiet day
2022-09-18,5.0,2.0,17.666666666666668,0.0,2.0,3.0,0.0,0.8,Quiet day
2022-09-19,2.0,2.0,32.0,0.0,1.0,2.0,0.0,0.5,Quiet day
2022-09-20,13.0,5.0,12.444444444444445,3.0,4.0,1.0,0.0769230769230769,0.2307692307692307,Quiet day
2022-09-21,8.0,3.0,17.4,0.0,3.0,3.0,0.0,0.25,Quiet day
2022-09-22,25.0,8.0,16.4,3.0,5.0,7.0,0.0,0.76,Quiet day
2022-09-23,65.0,11.0,20.145454545454545,6.0,9.0,6.0,0.0769230769230769,0.4307692307692308,Regular day
2022-09-24,65.0,10.0,15.64406779661017,2.0,6.0,5.0,0.0307692307692307,0.6615384615384615,Quiet day
2022-09-25,53.0,11.0,20.666666666666668,10.0,8.0,16.0,0.1320754716981132,0.320754716981132,Regular day
2022-09-26,91.0,12.0,18.9873417721519,4.0,12.0,13.0,0.0109890109890109,0.2527472527472527,Regular day
2022-09-27,32.0,8.0,35.12,1.0,6.0,4.0,0.0625,0.03125,Quiet day
2022-09-28,75.0,9.0,30.140625,10.0,10.0,13.0,0.0133333333333333,0.3333333333333333,Regular day
2022-09-29,23.0,9.0,17.5,0.0,5.0,6.0,0.0434782608695652,0.6086956521739131,Quiet day
2022-09-30,61.0,7.0,25.88235294117647,0.0,10.0,6.0,0.0,0.0327868852459016,Quiet day
2022-10-01,129.0,15.0,17.153153153153152,6.0,17.0,11.0,0.0232558139534883,0.5813953488372093,Regular day
2022-10-02,57.0,12.0,15.962264150943396,0.0,4.0,4.0,0.1929824561403508,0.4035087719298245,Quiet day
2022-10-03,272.0,17.0,17.66532258064516,5.0,24.0,28.0,0.0,0.1691176470588235,Dymy
2022-10-04,123.0,14.0,18.58653846153846,4.0,17.0,14.0,0.089430894308943,0.6341463414634146,Regular day
2022-10-05,108.0,12.0,21.45833333333333,3.0,12.0,17.0,0.0,0.6851851851851852,Regular day
2022-10-06,51.0,8.0,21.428571428571427,1.0,9.0,3.0,0.0,0.196078431372549,Quiet day
2022-10-07,275.0,18.0,18.91902834008097,36.0,27.0,30.0,0.0,0.52,Dymy
2022-10-08,75.0,10.0,17.507246376811594,3.0,7.0,0.0,0.0933333333333333,0.4,Quiet day
2022-10-09,99.0,12.0,16.844444444444445,1.0,9.0,9.0,0.0606060606060606,0.3636363636363636,Regular day
2022-10-10,68.0,13.0,17.896551724137932,3.0,10.0,10.0,0.0441176470588235,0.5735294117647058,Regular day
2022-10-11,142.0,14.0,19.748031496063,6.0,15.0,18.0,0.0070422535211267,0.3098591549295774,Regular day
2022-10-12,130.0,12.0,18.146788990825687,12.0,19.0,24.0,0.023076923076923,0.2384615384615384,Dymy
2022-10-13,104.0,12.0,18.63736263736264,0.0,13.0,17.0,0.0096153846153846,0.7019230769230769,Regular day
2022-10-14,50.0,10.0,17.25,5.0,5.0,4.0,0.0,0.06,Quiet day
2022-10-15,127.0,12.0,20.75,9.0,10.0,13.0,0.0314960629921259,0.6377952755905512,Regular day
2022-10-16,112.0,12.0,16.38,4.0,12.0,13.0,0.0,0.4285714285714285,Regular day
2022-10-17,78.0,11.0,19.55072463768116,13.0,9.0,5.0,0.0128205128205128,0.5128205128205128,Regular day
2022-10-18,61.0,9.0,20.137254901960784,3.0,9.0,14.0,0.0,0.6885245901639344,Quiet day
2022-10-19,124.0,14.0,27.36936936936937,4.0,13.0,16.0,0.1693548387096774,0.2258064516129032,Regular day
2022-10-20,138.0,13.0,20.65,4.0,17.0,23.0,0.0869565217391304,0.2971014492753623,Regular day
2022-10-21,139.0,15.0,16.887096774193548,9.0,15.0,14.0,0.0071942446043165,0.5611510791366906,Regular day
2022-10-22,196.0,15.0,17.869565217391305,9.0,12.0,12.0,0.086734693877551,0.5612244897959183,Regular day
2022-10-23,70.0,12.0,20.49122807017544,5.0,12.0,6.0,0.3857142857142857,0.1428571428571428,Nocne wydarzenia
2022-10-24,66.0,9.0,23.45,0.0,6.0,18.0,0.0454545454545454,0.0303030303030303,Quiet day
2022-10-25,82.0,15.0,15.36231884057971,7.0,12.0,13.0,0.2439024390243902,0.3170731707317073,Regular day
2022-10-26,85.0,12.0,18.185714285714287,11.0,15.0,13.0,0.0,0.6470588235294118,Regular day
2022-10-27,109.0,11.0,20.197916666666668,8.0,13.0,15.0,0.1926605504587156,0.3486238532110092,Regular day
2022-10-28,93.0,15.0,18.621951219512194,6.0,11.0,12.0,0.053763440860215,0.3225806451612903,Regular day
2022-10-29,66.0,11.0,18.098360655737704,1.0,5.0,8.0,0.0,0.5757575757575758,Quiet day
2022-10-30,58.0,14.0,17.75,6.0,6.0,8.0,0.1034482758620689,0.1551724137931034,Regular day
2022-10-31,46.0,9.0,21.56756756756757,1.0,8.0,9.0,0.0,0.6086956521739131,Quiet day
2022-11-01,107.0,11.0,26.80208333333333,22.0,10.0,13.0,0.0373831775700934,0.1401869158878504,Regular day
2022-11-02,84.0,13.0,20.463768115942027,9.0,15.0,18.0,0.0,0.4047619047619047,Regular day
2022-11-03,17.0,9.0,24.928571428571427,9.0,3.0,15.0,0.0,0.0588235294117647,Quiet day
2022-11-04,86.0,13.0,24.246153846153845,4.0,18.0,17.0,0.0,0.3837209302325581,Regular day
2022-11-05,75.0,13.0,23.433333333333334,18.0,15.0,7.0,0.1733333333333333,0.3733333333333333,Regular day
2022-11-06,119.0,15.0,15.863157894736842,7.0,24.0,14.0,0.1512605042016806,0.226890756302521,Regular day
2022-11-07,38.0,7.0,16.28125,1.0,5.0,5.0,0.0,0.3947368421052631,Quiet day
2022-11-08,34.0,13.0,14.346153846153848,3.0,8.0,9.0,0.0,0.3529411764705882,Regular day
2022-11-09,70.0,13.0,25.5,3.0,4.0,7.0,0.0,0.4142857142857143,Regular day
2022-11-10,139.0,11.0,20.992,5.0,14.0,20.0,0.0,0.316546762589928,Regular day
2022-11-11,69.0,11.0,16.264150943396228,5.0,15.0,16.0,0.1739130434782608,0.6956521739130435,Regular day
2022-11-12,59.0,10.0,19.06,7.0,8.0,14.0,0.0169491525423728,0.5932203389830508,Regular day
2022-11-13,60.0,9.0,18.85454545454545,1.0,5.0,5.0,0.0,0.3,Quiet day
2022-11-14,34.0,8.0,16.285714285714285,1.0,12.0,6.0,0.0,0.4705882352941176,Quiet day
2022-11-15,98.0,13.0,17.48148148148148,2.0,17.0,14.0,0.0408163265306122,0.2551020408163265,Regular day
2022-11-16,74.0,11.0,19.25,2.0,6.0,7.0,0.0,0.7297297297297297,Quiet day
2022-11-17,30.0,11.0,17.954545454545453,6.0,7.0,7.0,0.1,0.3,Quiet day
2022-11-18,39.0,11.0,23.766666666666666,1.0,8.0,10.0,0.0256410256410256,0.4615384615384615,Quiet day
2022-11-19,66.0,8.0,20.74074074074074,6.0,12.0,11.0,0.106060606060606,0.2121212121212121,Regular day
2022-11-20,107.0,13.0,23.266666666666666,3.0,16.0,15.0,0.1588785046728972,0.6542056074766355,Regular day
2022-11-21,29.0,8.0,50.78260869565217,0.0,6.0,7.0,0.0689655172413793,0.1724137931034483,Quiet day
2022-11-22,153.0,13.0,18.375,0.0,15.0,20.0,0.0,0.3986928104575163,Regular day
2022-11-23,29.0,8.0,15.0,2.0,5.0,2.0,0.0,0.0344827586206896,Quiet day
2022-11-24,87.0,12.0,22.03846153846154,5.0,9.0,8.0,0.0114942528735632,0.2873563218390804,Regular day
2022-11-25,59.0,11.0,22.057692307692307,0.0,7.0,6.0,0.1016949152542373,0.2711864406779661,Quiet day
2022-11-26,123.0,11.0,14.730434782608697,1.0,8.0,9.0,0.073170731707317,0.048780487804878,Regular day
2022-11-27,22.0,8.0,30.27272727272728,0.0,8.0,5.0,0.3181818181818182,0.2727272727272727,Nocne wydarzenia
2022-11-28,18.0,8.0,21.25,0.0,6.0,5.0,0.0,0.4444444444444444,Quiet day
2022-11-29,31.0,10.0,17.363636363636363,3.0,9.0,6.0,0.0,0.5483870967741935,Quiet day
2022-11-30,180.0,18.0,17.198630136986303,2.0,34.0,19.0,0.0,0.7666666666666667,Dymy
2022-12-01,23.0,9.0,23.27272727272728,9.0,12.0,0.0,0.2608695652173913,0.4347826086956521,Quiet day
2022-12-02,71.0,15.0,23.57894736842105,2.0,14.0,7.0,0.056338028169014,0.1971830985915492,Regular day
2022-12-03,70.0,12.0,17.77358490566038,4.0,16.0,17.0,0.0857142857142857,0.3714285714285714,Regular day
2022-12-04,147.0,12.0,17.24822695035461,0.0,6.0,6.0,0.0,0.0748299319727891,Regular day
2022-12-05,62.0,13.0,18.61111111111111,4.0,7.0,4.0,0.1612903225806451,0.1774193548387097,Regular day
2022-12-06,30.0,11.0,18.0,2.0,9.0,6.0,0.0666666666666666,0.4,Quiet day
2022-12-07,49.0,7.0,16.682926829268293,4.0,8.0,9.0,0.0204081632653061,0.4489795918367347,Quiet day
2022-12-08,36.0,8.0,22.33333333333333,1.0,6.0,12.0,0.1944444444444444,0.3333333333333333,Quiet day
2022-12-09,45.0,11.0,15.48780487804878,1.0,4.0,4.0,0.1333333333333333,0.6888888888888889,Quiet day
2022-12-10,153.0,14.0,18.266666666666666,3.0,16.0,19.0,0.0,0.6993464052287581,Regular day
2022-12-11,53.0,11.0,20.634146341463413,0.0,12.0,5.0,0.5094339622641509,0.0377358490566037,Nocne wydarzenia
2022-12-12,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Quiet day
2022-12-13,23.0,9.0,25.76923076923077,2.0,10.0,8.0,0.0,0.4347826086956521,Quiet day
2022-12-14,31.0,8.0,17.24137931034483,3.0,2.0,3.0,0.0,0.2258064516129032,Quiet day
2022-12-15,39.0,13.0,15.580645161290322,1.0,8.0,7.0,0.0,0.4102564102564102,Regular day
2022-12-16,119.0,10.0,18.663716814159294,7.0,6.0,15.0,0.0,0.7310924369747899,Regular day
2022-12-17,10.0,5.0,11.125,0.0,2.0,1.0,0.0,0.3,Quiet day
2022-12-18,59.0,12.0,16.375,7.0,10.0,4.0,0.0169491525423728,0.559322033898305,Regular day
2022-12-19,26.0,8.0,25.0,0.0,5.0,10.0,0.0384615384615384,0.4615384615384615,Quiet day
2022-12-20,17.0,8.0,22.384615384615383,0.0,4.0,2.0,0.0588235294117647,0.4705882352941176,Quiet day
2022-12-21,46.0,9.0,20.83333333333333,0.0,2.0,5.0,0.0,0.1521739130434782,Quiet day
2022-12-22,40.0,8.0,24.21052631578948,4.0,2.0,6.0,0.175,0.025,Quiet day
2022-12-23,17.0,8.0,19.83333333333333,0.0,5.0,4.0,0.0588235294117647,0.6470588235294118,Quiet day
2022-12-24,197.0,16.0,18.57692307692308,4.0,15.0,31.0,0.0101522842639593,0.7868020304568528,Dymy
2022-12-25,23.0,6.0,14.0,1.0,4.0,2.0,0.1739130434782608,0.5217391304347826,Quiet day
2022-12-26,31.0,11.0,22.6,2.0,1.0,13.0,0.0,0.4838709677419355,Quiet day
2022-12-27,51.0,7.0,23.875,0.0,3.0,1.0,0.0196078431372549,0.2352941176470588,Quiet day
2022-12-28,26.0,8.0,25.181818181818183,0.0,4.0,4.0,0.0769230769230769,0.5384615384615384,Quiet day
2022-12-29,86.0,13.0,32.906666666666666,2.0,11.0,16.0,0.0116279069767441,0.0813953488372093,Regular day
2022-12-30,121.0,13.0,19.59649122807017,2.0,7.0,14.0,0.0082644628099173,0.1487603305785124,Regular day
2022-12-31,114.0,10.0,25.357798165137616,0.0,3.0,8.0,0.9912280701754386,0.0,Nocne wydarzenia
2023-01-01,8.0,4.0,9.5,0.0,2.0,0.0,0.0,0.875,Quiet day
2023-01-02,5.0,3.0,10.75,0.0,1.0,2.0,0.0,0.6,Quiet day
2023-01-03,18.0,10.0,11.0,2.0,2.0,7.0,0.1111111111111111,0.0555555555555555,Quiet day
2023-01-04,46.0,8.0,18.046511627906977,1.0,3.0,8.0,0.0217391304347826,0.4347826086956521,Quiet day
2023-01-05,26.0,8.0,17.083333333333332,0.0,2.0,9.0,0.0,0.5769230769230769,Quiet day
2023-01-06,27.0,10.0,25.176470588235293,0.0,9.0,5.0,0.1481481481481481,0.6666666666666666,Quiet day
2023-01-07,5.0,3.0,12.5,0.0,3.0,1.0,0.6,0.0,Nocne wydarzenia
2023-01-08,35.0,12.0,20.52,2.0,11.0,6.0,0.4285714285714285,0.0,Nocne wydarzenia
2023-01-09,40.0,8.0,23.424242424242426,16.0,7.0,3.0,0.05,0.5,Quiet day
2023-01-10,47.0,12.0,20.387096774193548,0.0,11.0,5.0,0.1914893617021276,0.4042553191489361,Regular day
2023-01-11,25.0,8.0,19.0,1.0,4.0,4.0,0.04,0.36,Quiet day
2023-01-12,100.0,10.0,22.97777777777777,18.0,9.0,3.0,0.0,0.08,Regular day
2023-01-13,28.0,9.0,29.73076923076923,1.0,1.0,1.0,0.1071428571428571,0.5714285714285714,Quiet day
2023-01-14,56.0,9.0,20.877551020408163,1.0,7.0,10.0,0.125,0.5535714285714286,Quiet day
2023-01-15,65.0,11.0,27.232142857142858,2.0,7.0,4.0,0.0153846153846153,0.3846153846153846,Quiet day
2023-01-16,24.0,7.0,19.47058823529412,4.0,7.0,4.0,0.0,0.125,Quiet day
2023-01-17,43.0,10.0,28.63157894736842,8.0,5.0,5.0,0.0,0.0930232558139534,Quiet day
2023-01-18,23.0,7.0,23.53846153846154,0.0,10.0,2.0,0.3043478260869565,0.2608695652173913,Nocne wydarzenia
2023-01-19,52.0,9.0,21.066666666666663,3.0,7.0,8.0,0.0769230769230769,0.0576923076923076,Quiet day
2023-01-20,34.0,8.0,19.06451612903226,0.0,3.0,8.0,0.0588235294117647,0.6470588235294118,Quiet day
2023-01-21,14.0,7.0,17.25,2.0,6.0,5.0,0.0714285714285714,0.2857142857142857,Quiet day
2023-01-22,93.0,11.0,22.46153846153846,7.0,15.0,10.0,0.1182795698924731,0.1935483870967742,Regular day
2023-01-23,32.0,7.0,21.12,8.0,7.0,6.0,0.0,0.0625,Quiet day
2023-01-24,98.0,14.0,24.863636363636363,0.0,10.0,9.0,0.010204081632653,0.5612244897959183,Regular day
2023-01-25,73.0,14.0,26.551020408163264,2.0,23.0,20.0,0.0136986301369863,0.6438356164383562,Regular day
2023-01-26,77.0,11.0,24.23529411764705,3.0,7.0,3.0,0.0129870129870129,0.0909090909090909,Quiet day
2023-01-27,121.0,13.0,24.223214285714285,12.0,8.0,10.0,0.0,0.1239669421487603,Regular day
2023-01-28,55.0,11.0,24.6734693877551,0.0,6.0,13.0,0.0,0.1454545454545454,Quiet day
2023-01-29,34.0,10.0,22.185185185185187,0.0,6.0,2.0,0.3529411764705882,0.2352941176470588,Nocne wydarzenia
2023-01-30,80.0,10.0,33.68,13.0,5.0,3.0,0.05,0.7875,Quiet day
2023-01-31,52.0,10.0,21.047619047619047,1.0,10.0,8.0,0.1346153846153846,0.4615384615384615,Quiet day
2023-02-01,23.0,7.0,27.294117647058822,5.0,4.0,7.0,0.0869565217391304,0.217391304347826,Quiet day
2023-02-02,90.0,14.0,16.56,3.0,14.0,19.0,0.0,0.6777777777777778,Regular day
2023-02-03,117.0,13.0,21.541284403669724,4.0,8.0,6.0,0.0341880341880341,0.5811965811965812,Regular day
2023-02-04,15.0,8.0,20.571428571428573,0.0,8.0,5.0,0.2666666666666666,0.4,Quiet day
2023-02-05,18.0,9.0,37.38461538461539,0.0,5.0,9.0,0.2222222222222222,0.2222222222222222,Quiet day
2023-02-06,43.0,11.0,19.135135135135137,4.0,6.0,8.0,0.0232558139534883,0.0697674418604651,Quiet day
2023-02-07,17.0,8.0,31.625,0.0,8.0,3.0,0.8235294117647058,0.0588235294117647,Nocne wydarzenia
2023-02-08,117.0,10.0,26.085714285714285,7.0,9.0,18.0,0.0427350427350427,0.1965811965811965,Regular day
2023-02-09,46.0,9.0,18.5,2.0,10.0,16.0,0.0,0.3260869565217391,Quiet day
2023-02-10,116.0,15.0,20.135922330097088,10.0,11.0,18.0,0.043103448275862,0.3448275862068966,Regular day
2023-02-11,58.0,11.0,20.22222222222222,4.0,13.0,6.0,0.3103448275862069,0.1896551724137931,Nocne wydarzenia
2023-02-12,30.0,8.0,22.60869565217392,4.0,7.0,4.0,0.2,0.1666666666666666,Quiet day
2023-02-13,76.0,13.0,22.553846153846155,0.0,10.0,10.0,0.0,0.0394736842105263,Regular day
2023-02-14,28.0,7.0,20.428571428571427,1.0,7.0,7.0,0.0714285714285714,0.2857142857142857,Quiet day
2023-02-15,29.0,9.0,16.958333333333332,3.0,5.0,6.0,0.4827586206896552,0.0344827586206896,Nocne wydarzenia
2023-02-16,79.0,10.0,20.4,6.0,13.0,6.0,0.0,0.7848101265822784,Regular day
2023-02-17,20.0,8.0,16.5625,1.0,4.0,3.0,0.05,0.15,Quiet day
2023-02-18,8.0,4.0,20.0,8.0,2.0,1.0,0.0,1.0,Quiet day
2023-02-19,34.0,8.0,21.57692307692308,2.0,8.0,8.0,0.1176470588235294,0.4705882352941176,Quiet day
2023-02-20,48.0,10.0,20.54054054054054,0.0,10.0,4.0,0.0833333333333333,0.4375,Quiet day
2023-02-21,3.0,2.0,26.33333333333333,0.0,0.0,0.0,0.0,0.0,Quiet day
2023-02-22,66.0,10.0,17.71153846153846,2.0,10.0,5.0,0.0151515151515151,0.2727272727272727,Quiet day
2023-02-23,43.0,10.0,18.3,1.0,13.0,15.0,0.1162790697674418,0.4651162790697674,Regular day
2023-02-24,40.0,10.0,19.466666666666665,0.0,10.0,4.0,0.125,0.05,Quiet day
2023-02-25,56.0,9.0,27.625,0.0,8.0,8.0,0.0,0.5714285714285714,Quiet day
2023-02-26,47.0,9.0,28.923076923076923,3.0,8.0,5.0,0.2340425531914893,0.1276595744680851,Quiet day
2023-02-27,25.0,8.0,18.142857142857142,0.0,11.0,14.0,0.08,0.4,Quiet day
2023-02-28,30.0,10.0,30.7,8.0,10.0,15.0,0.0333333333333333,0.5,Regular day
2023-03-01,19.0,7.0,28.352941176470587,5.0,2.0,2.0,0.0526315789473684,0.3684210526315789,Quiet day
2023-03-02,28.0,11.0,20.25,10.0,4.0,17.0,0.0,0.7142857142857143,Regular day
2023-03-03,122.0,12.0,21.83333333333333,7.0,8.0,41.0,0.0163934426229508,0.5081967213114754,Regular day
2023-03-04,39.0,10.0,18.3,2.0,8.0,3.0,0.0256410256410256,0.6153846153846154,Quiet day
2023-03-05,22.0,10.0,17.571428571428573,0.0,8.0,14.0,0.0454545454545454,0.2272727272727272,Quiet day
2023-03-06,32.0,9.0,30.73076923076923,3.0,6.0,3.0,0.03125,0.65625,Quiet day
2023-03-07,45.0,12.0,29.176470588235293,4.0,11.0,21.0,0.0,0.0888888888888888,Regular day
2023-03-08,35.0,9.0,16.51851851851852,1.0,7.0,10.0,0.0,0.3142857142857143,Quiet day
2023-03-09,46.0,10.0,28.195121951219512,2.0,5.0,9.0,0.0,0.1739130434782608,Quiet day
2023-03-10,48.0,10.0,24.82857142857143,0.0,13.0,24.0,0.0416666666666666,0.1458333333333333,Regular day
2023-03-11,47.0,12.0,21.846153846153847,2.0,8.0,10.0,0.0851063829787234,0.2553191489361702,Regular day
2023-03-12,5.0,5.0,22.666666666666668,0.0,2.0,4.0,0.0,0.4,Quiet day
2023-03-13,59.0,10.0,21.0,0.0,10.0,18.0,0.0508474576271186,0.3389830508474576,Regular day
2023-03-14,83.0,13.0,22.91549295774648,4.0,11.0,15.0,0.0,0.2771084337349397,Regular day
2023-03-15,41.0,8.0,20.08823529411765,5.0,7.0,15.0,0.0,0.3902439024390244,Quiet day
2023-03-16,20.0,8.0,25.615384615384617,0.0,6.0,7.0,0.05,0.25,Quiet day
2023-03-17,93.0,13.0,20.564705882352943,24.0,8.0,17.0,0.043010752688172,0.2043010752688172,Regular day
2023-03-18,48.0,11.0,21.89130434782609,8.0,2.0,12.0,0.0208333333333333,0.3125,Quiet day
2023-03-19,143.0,15.0,24.86764705882353,2.0,7.0,17.0,0.0699300699300699,0.0559440559440559,Regular day
2023-03-20,4.0,3.0,44.0,0.0,1.0,3.0,0.0,0.75,Quiet day
2023-03-21,31.0,11.0,20.2,1.0,6.0,11.0,0.1290322580645161,0.2580645161290322,Quiet day
2023-03-22,75.0,13.0,25.77611940298508,2.0,8.0,11.0,0.0266666666666666,0.4666666666666667,Regular day
2023-03-23,54.0,12.0,36.59574468085106,3.0,7.0,6.0,0.0555555555555555,0.2037037037037037,Regular day
2023-03-24,74.0,12.0,17.6,11.0,9.0,13.0,0.0945945945945946,0.5675675675675675,Regular day
2023-03-25,61.0,13.0,18.0377358490566,18.0,7.0,6.0,0.1475409836065573,0.1147540983606557,Regular day
2023-03-26,54.0,11.0,29.244444444444444,2.0,9.0,6.0,0.0185185185185185,0.7777777777777778,Quiet day
2023-03-27,45.0,10.0,28.906976744186046,14.0,2.0,1.0,0.1777777777777777,0.0,Quiet day
2023-03-28,9.0,6.0,28.666666666666668,1.0,5.0,2.0,0.1111111111111111,0.0,Quiet day
2023-03-29,72.0,10.0,22.48275862068965,10.0,14.0,14.0,0.0138888888888888,0.5972222222222222,Regular day
2023-03-30,74.0,13.0,19.818181818181817,0.0,8.0,16.0,0.0135135135135135,0.2702702702702703,Regular day
2023-03-31,144.0,11.0,19.83823529411765,2.0,8.0,17.0,0.0138888888888888,0.125,Regular day
2023-04-01,182.0,11.0,22.65680473372781,5.0,13.0,7.0,0.0054945054945054,0.0549450549450549,Regular day
2023-04-02,25.0,6.0,17.80952380952381,1.0,4.0,2.0,0.0,0.12,Quiet day
2023-04-03,120.0,8.0,29.07547169811321,0.0,14.0,19.0,0.0,0.0416666666666666,Regular day
2023-04-04,44.0,9.0,23.65714285714286,2.0,8.0,6.0,0.0,0.25,Quiet day
2023-04-05,112.0,9.0,20.142857142857142,4.0,6.0,16.0,0.0,0.7857142857142857,Quiet day
2023-04-06,65.0,10.0,28.76923076923077,3.0,13.0,15.0,0.1076923076923077,0.123076923076923,Regular day
2023-04-07,56.0,10.0,17.622222222222224,3.0,10.0,21.0,0.5,0.1785714285714285,Nocne wydarzenia
2023-04-08,39.0,9.0,30.71875,0.0,7.0,10.0,0.0769230769230769,0.6153846153846154,Quiet day
2023-04-09,21.0,8.0,16.94736842105263,4.0,2.0,4.0,0.0,0.0,Quiet day
2023-04-10,40.0,7.0,15.766666666666667,5.0,10.0,7.0,0.0,0.925,Quiet day
2023-04-11,44.0,11.0,24.057142857142857,8.0,9.0,10.0,0.0909090909090909,0.3636363636363636,Regular day
2023-04-12,71.0,10.0,33.92063492063492,5.0,8.0,8.0,0.028169014084507,0.1690140845070422,Regular day
2023-04-13,32.0,9.0,21.5,3.0,12.0,14.0,0.03125,0.4375,Quiet day
2023-04-14,56.0,11.0,26.28301886792453,5.0,3.0,18.0,0.0178571428571428,0.375,Regular day
2023-04-15,32.0,8.0,18.703703703703702,0.0,5.0,4.0,0.0,0.40625,Quiet day
2023-04-16,21.0,6.0,24.94117647058824,0.0,4.0,0.0,0.1904761904761904,0.0952380952380952,Quiet day
2023-04-17,5.0,2.0,16.5,0.0,3.0,0.0,1.0,0.0,Nocne wydarzenia
2023-04-18,39.0,9.0,32.303030303030305,0.0,6.0,4.0,0.0512820512820512,0.717948717948718,Quiet day
2023-04-19,22.0,4.0,20.11111111111111,3.0,4.0,4.0,0.0,0.5,Quiet day
2023-04-20,55.0,10.0,25.48936170212766,4.0,8.0,11.0,0.0,0.3272727272727272,Quiet day
2023-04-21,39.0,9.0,24.77777777777778,10.0,3.0,5.0,0.0512820512820512,0.0256410256410256,Quiet day
2023-04-22,54.0,8.0,19.195121951219512,5.0,13.0,10.0,0.0,0.0,Regular day
2023-04-23,10.0,6.0,18.25,0.0,2.0,3.0,0.3,0.6,Quiet day
2023-04-24,20.0,6.0,23.1875,6.0,4.0,13.0,0.1,0.45,Quiet day
2023-04-25,32.0,6.0,17.466666666666665,3.0,2.0,1.0,0.0625,0.0,Quiet day
2023-04-26,118.0,11.0,19.58407079646018,7.0,5.0,19.0,0.0,0.8135593220338984,Regular day
2023-04-27,63.0,10.0,18.76271186440678,2.0,4.0,8.0,0.0,0.3333333333333333,Quiet day
2023-04-28,25.0,6.0,24.818181818181817,4.0,3.0,7.0,0.04,0.28,Quiet day
2023-04-29,19.0,6.0,15.714285714285714,6.0,5.0,3.0,0.4736842105263157,0.1052631578947368,Nocne wydarzenia
2023-04-30,35.0,6.0,22.5,1.0,4.0,4.0,0.1428571428571428,0.3714285714285714,Quiet day
2023-05-01,113.0,12.0,21.82474226804124,9.0,15.0,17.0,0.0088495575221238,0.5486725663716814,Regular day
2023-05-02,25.0,8.0,29.347826086956523,2.0,1.0,5.0,0.0,0.24,Quiet day
2023-05-03,34.0,9.0,20.444444444444443,9.0,7.0,7.0,0.088235294117647,0.0,Quiet day
2023-05-04,8.0,6.0,7.0,0.0,6.0,4.0,0.125,0.625,Quiet day
2023-05-05,37.0,7.0,11.689655172413794,2.0,8.0,5.0,0.027027027027027,0.081081081081081,Quiet day
2023-05-06,2.0,2.0,18.5,0.0,0.0,3.0,0.0,1.0,Quiet day
2023-05-07,2.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,Quiet day
2023-05-08,100.0,11.0,26.15909090909091,5.0,11.0,24.0,0.0,0.1,Regular day
2023-05-09,38.0,11.0,25.727272727272727,15.0,5.0,16.0,0.0263157894736842,0.5263157894736842,Regular day
2023-05-10,9.0,4.0,19.375,0.0,1.0,1.0,0.0,0.0,Quiet day
2023-05-11,35.0,11.0,20.5,1.0,3.0,6.0,0.0,0.3142857142857143,Quiet day
2023-05-12,44.0,9.0,23.13157894736842,2.0,5.0,7.0,0.0227272727272727,0.2272727272727272,Quiet day
2023-05-13,335.0,13.0,20.6517571884984,17.0,22.0,50.0,0.0,0.3880597014925373,Dymy
2023-05-14,69.0,10.0,16.53846153846154,0.0,4.0,11.0,0.3188405797101449,0.463768115942029,Nocne wydarzenia
2023-05-15,75.0,9.0,17.06153846153846,8.0,10.0,26.0,0.0,0.36,Regular day
2023-05-16,47.0,11.0,20.25,2.0,3.0,9.0,0.0,0.5106382978723404,Quiet day
2023-05-17,88.0,11.0,22.807692307692307,12.0,9.0,15.0,0.0,0.4431818181818182,Regular day
2023-05-18,12.0,6.0,13.555555555555555,2.0,3.0,10.0,0.4166666666666667,0.3333333333333333,Nocne wydarzenia
2023-05-19,60.0,11.0,20.745454545454542,0.0,5.0,13.0,0.0,0.1833333333333333,Quiet day
2023-05-20,37.0,6.0,24.17241379310345,0.0,8.0,12.0,0.027027027027027,0.1891891891891892,Quiet day
2023-05-21,115.0,10.0,18.54,3.0,14.0,6.0,0.1391304347826087,0.5304347826086957,Regular day
2023-05-22,78.0,9.0,18.65714285714286,3.0,8.0,19.0,0.0,0.0128205128205128,Regular day
2023-05-23,62.0,8.0,21.215686274509803,0.0,10.0,8.0,0.1129032258064516,0.1451612903225806,Quiet day
2023-05-24,75.0,8.0,18.01538461538461,6.0,9.0,18.0,0.0,0.4666666666666667,Regular day
